x1,x2,x3,x4,x5,x6,x7,total,remarks
0,0,2,8,9,4,34,57,3
0,0,7,8,4,4,11,34,1
0,0,6,10,10,7,8,41,2
0,1,0,1,4,4,0,10,1
0,0,0,3,6,10,12,31,1
0,0,9,10,4,10,10,43,2
0,0,3,7,3,2,4,19,1
0,1,1,10,7,0,2,21,1
0,0,3,1,2,0,25,31,1
0,0,10,2,10,4,8,34,1
0,0,1,2,3,8,29,43,2
0,0,6,7,2,5,37,57,3
0,0,8,9,9,5,8,39,1
0,0,4,7,5,6,28,50,3
0,1,0,6,7,0,26,40,2
0,1,1,2,1,4,29,38,1
0,0,2,7,0,9,25,43,2
0,0,3,8,10,2,31,54,3
0,1,1,9,10,7,7,35,1
0,0,3,10,7,1,36,57,3
0,0,6,1,4,1,16,28,1
0,0,2,1,0,6,1,10,1
0,1,0,2,2,9,3,17,1
0,1,0,4,8,8,15,36,1
0,0,7,6,5,5,13,36,1
0,0,5,10,7,7,3,32,1
0,0,2,2,0,5,15,24,1
0,1,2,2,4,4,13,26,1
0,0,3,4,1,0,32,40,2
0,0,4,2,0,7,30,43,2
0,0,9,6,7,8,7,37,1
0,0,10,1,2,8,34,55,3
0,0,2,2,10,1,39,54,3
0,0,3,8,7,4,18,40,2
0,0,6,7,7,10,33,63,4
0,0,1,10,2,6,10,29,1
0,0,4,1,5,8,24,42,2
0,0,8,9,6,2,37,62,4
0,0,4,2,5,1,3,15,1
0,0,9,9,3,4,5,30,1
0,0,4,2,8,9,12,35,1
0,0,5,6,8,8,20,47,2
0,0,10,10,3,0,29,52,3
0,1,1,6,3,3,7,21,1
0,1,2,2,10,9,11,35,1
0,0,0,0,7,4,34,45,2
0,0,7,1,5,6,37,56,3
0,0,0,10,3,10,20,43,2
0,0,4,8,5,10,17,44,2
0,0,6,10,6,9,6,37,1
0,1,0,3,5,2,11,22,1
0,0,0,7,9,5,40,61,4
0,1,1,5,0,1,25,33,1
0,0,3,7,0,6,18,34,1
0,0,10,6,4,2,26,48,2
0,0,9,3,9,2,28,51,3
0,0,10,2,0,6,27,45,2
0,0,5,7,2,4,7,25,1
0,0,9,9,6,8,29,61,4
0,1,1,7,3,10,29,51,3
0,1,1,2,1,7,10,22,1
0,0,7,1,1,8,12,29,1
0,1,0,7,3,10,33,54,3
0,0,3,6,2,9,4,24,1
0,0,0,1,4,8,20,33,1
0,0,6,2,2,4,38,52,3
0,0,5,8,3,0,27,43,2
0,0,1,0,10,1,2,14,1
0,1,0,7,1,1,28,38,1
0,0,6,5,9,9,2,31,1
0,0,8,9,0,10,31,58,3
0,0,1,9,5,1,21,37,1
0,0,9,4,7,6,22,48,2
0,1,0,5,1,2,15,24,1
0,0,6,1,7,5,31,50,3
0,0,7,3,1,5,14,30,1
0,0,0,2,7,5,31,45,2
0,0,10,5,2,8,0,25,1
0,0,7,9,8,9,1,34,1
0,0,7,4,4,1,31,47,2
0,0,3,7,10,2,34,56,3
0,0,7,9,0,1,2,19,1
0,0,2,10,9,8,4,33,1
0,0,7,5,6,3,26,47,2
0,0,6,0,7,3,12,28,1
0,0,8,8,4,10,33,63,4
0,0,2,9,5,10,8,34,1
0,0,0,3,2,5,37,47,2
0,0,2,8,3,10,25,48,2
0,0,4,10,10,9,40,73,5
0,0,9,9,1,5,22,46,2
0,0,3,8,6,9,4,30,1
0,1,2,2,4,7,11,27,1
0,0,0,0,7,1,25,33,1
0,0,0,1,6,2,28,37,1
0,0,9,6,5,10,27,57,3
0,0,3,5,8,3,32,51,3
0,0,0,8,7,2,27,44,2
0,0,0,0,5,9,39,53,3
0,0,8,1,2,3,10,24,1
0,1,0,4,8,1,22,36,1
0,0,8,1,3,10,17,39,1
0,1,1,4,4,10,14,34,1
0,0,4,10,2,1,25,42,2
0,0,8,2,7,7,20,44,2
0,1,0,6,2,2,26,37,1
0,0,1,4,1,3,40,49,2
0,0,1,5,7,0,8,21,1
0,0,9,1,8,8,39,65,4
0,0,4,9,4,6,26,49,2
0,1,1,8,9,7,16,42,2
0,0,10,0,10,10,23,53,3
0,0,1,1,9,7,35,53,3
0,0,3,2,6,9,3,23,1
0,0,7,10,8,3,4,32,1
0,0,6,0,7,4,8,25,1
0,0,6,2,0,4,38,50,3
0,0,6,10,10,3,2,31,1
0,0,10,2,5,0,12,29,1
0,1,1,0,7,5,31,45,2
0,0,0,2,2,6,13,23,1
0,1,0,3,6,4,32,46,2
0,0,4,2,0,7,31,44,2
0,0,4,6,7,1,11,29,1
0,0,5,4,6,2,11,28,1
0,0,7,0,6,4,37,54,3
0,0,4,6,5,7,34,56,3
0,0,0,2,3,0,5,10,1
0,0,8,0,10,2,17,37,1
0,1,1,0,6,8,3,19,1
0,0,2,3,1,9,30,45,2
0,0,10,0,1,3,14,28,1
0,0,0,2,3,10,10,25,1
0,0,0,10,0,4,32,46,2
0,0,10,0,2,0,19,31,1
0,1,2,2,6,7,36,54,3
0,0,6,0,0,4,30,40,2
0,0,9,1,0,10,9,29,1
0,1,0,8,1,2,21,33,1
0,0,1,0,8,5,22,36,1
0,1,1,3,2,1,37,45,2
0,1,1,10,5,4,38,59,3
0,0,10,2,8,4,32,56,3
0,1,2,0,6,3,12,24,1
0,1,1,3,6,2,10,23,1
0,0,0,4,4,9,11,28,1
0,0,10,1,2,8,9,30,1
0,0,8,4,7,4,3,26,1
0,0,3,5,7,7,0,22,1
0,0,1,5,5,5,2,18,1
0,0,7,5,2,8,30,52,3
0,0,10,4,8,4,35,61,4
0,1,0,6,8,4,21,40,2
0,0,6,8,5,2,35,56,3
0,0,7,0,3,8,23,41,2
0,0,9,5,7,4,16,41,2
0,0,7,9,7,3,25,51,3
0,0,4,5,4,0,23,36,1
0,0,2,5,2,0,36,45,2
0,1,1,6,5,3,27,43,2
0,0,0,4,5,5,24,38,1
0,1,0,3,8,10,3,25,1
0,0,5,8,1,0,28,42,2
0,1,1,4,7,6,29,48,2
0,0,0,10,2,1,39,52,3
0,0,8,5,2,0,25,40,2
0,1,0,9,9,8,9,36,1
0,0,2,6,8,7,0,23,1
0,0,9,9,7,0,12,37,1
0,0,4,0,1,1,4,10,1
0,0,2,8,10,0,22,42,2
0,0,7,6,4,8,20,45,2
0,0,0,6,2,5,24,37,1
0,0,10,5,2,2,17,36,1
0,0,5,10,4,8,15,42,2
0,0,2,10,5,9,21,47,2
0,0,4,1,9,5,35,54,3
0,1,1,3,5,2,1,13,1
0,0,5,5,2,0,33,45,2
0,0,5,3,7,6,37,58,3
0,0,4,2,7,10,32,55,3
0,1,1,10,5,8,6,31,1
0,1,1,4,10,10,0,26,1
0,1,1,10,5,7,24,48,2
0,0,3,4,5,1,26,39,1
0,0,10,8,6,1,25,50,3
0,0,4,0,10,1,30,45,2
0,0,7,6,10,8,34,65,4
0,0,6,6,7,3,40,62,4
0,0,1,6,9,1,18,35,1
0,0,0,10,0,6,27,43,2
0,1,0,1,8,10,35,55,3
0,0,0,4,10,9,36,59,3
0,0,2,8,5,7,17,39,1
0,0,0,8,4,0,25,37,1
0,0,0,1,10,1,8,20,1
0,1,0,5,3,9,9,27,1
0,0,10,4,4,1,13,32,1
0,0,0,6,4,9,17,36,1
0,0,8,4,5,8,40,65,4
0,0,2,6,10,1,21,40,2
0,0,0,0,0,1,18,19,1
0,0,10,3,3,10,32,58,3
0,0,10,3,4,6,37,60,4
0,0,0,7,5,8,16,36,1
0,0,7,7,0,6,2,22,1
0,0,1,3,2,4,24,34,1
0,0,0,0,5,5,7,17,1
0,0,6,1,2,9,31,49,2
0,0,2,10,4,1,23,40,2
0,0,1,7,1,1,1,11,1
0,0,4,8,4,7,10,33,1
0,0,5,2,1,0,36,44,2
0,1,1,4,5,9,11,31,1
0,0,8,7,2,6,28,51,3
0,0,2,7,9,3,2,23,1
0,0,3,5,0,8,36,52,3
0,0,7,8,2,4,15,36,1
0,0,9,9,8,1,16,43,2
0,0,7,8,0,8,37,60,4
0,0,4,6,4,9,4,27,1
0,1,0,5,9,7,33,55,3
0,0,0,4,1,7,25,37,1
0,0,0,9,3,5,22,39,1
0,0,0,3,6,3,40,52,3
0,1,1,3,8,9,3,25,1
0,5,10,10,6,6,25,62,4
0,5,8,0,6,7,8,34,1
0,5,8,5,1,8,17,44,2
0,5,7,9,3,1,30,55,3
0,5,5,8,9,0,6,33,1
0,5,10,5,9,3,13,45,2
0,5,8,4,6,0,17,40,2
0,5,7,5,10,3,3,33,1
0,5,7,3,5,5,33,58,3
0,5,7,7,4,6,33,62,4
0,5,6,5,10,6,36,68,4
0,5,6,0,7,8,37,63,4
0,5,8,1,5,1,34,54,3
0,5,8,9,5,5,6,38,1
0,5,9,0,3,9,40,66,4
0,5,6,4,4,6,11,36,1
0,5,10,5,9,3,35,67,4
0,5,6,4,6,10,3,34,1
0,5,7,4,6,6,21,49,2
0,5,10,0,3,4,1,23,1
0,5,10,9,8,1,40,73,5
0,5,7,9,5,6,22,54,3
0,5,9,4,0,8,1,27,1
0,5,10,5,8,10,21,59,3
0,6,0,2,1,6,27,42,2
0,5,10,8,2,2,15,42,2
0,5,7,4,0,1,19,36,1
0,5,5,8,10,4,22,54,3
0,5,7,6,4,2,18,42,2
0,6,0,3,5,10,0,24,1
0,5,5,6,1,3,29,49,2
0,5,5,8,4,9,26,57,3
0,5,9,2,2,6,25,49,2
0,5,8,1,10,10,31,65,4
0,5,10,5,3,7,27,57,3
0,5,7,10,8,2,14,46,2
0,5,6,6,9,7,24,57,3
0,5,5,1,4,1,7,23,1
0,5,10,9,2,2,20,48,2
0,5,10,6,8,1,14,44,2
0,5,10,8,9,5,39,76,5
0,5,5,9,5,1,18,43,2
0,5,5,2,0,10,39,61,4
0,5,7,10,5,5,17,49,2
0,5,8,5,5,10,29,62,4
0,5,8,5,2,10,13,43,2
0,5,9,1,5,8,0,28,1
0,5,9,8,1,3,12,38,1
0,5,9,8,8,10,24,64,4
0,5,7,7,3,8,25,55,3
0,5,10,3,3,4,7,32,1
0,5,10,7,7,2,9,40,2
0,5,9,10,9,5,23,61,4
0,5,5,5,3,3,30,51,3
0,5,6,8,2,7,30,58,3
0,5,7,9,6,9,7,43,2
0,5,8,10,5,9,34,71,5
0,5,6,0,5,1,18,35,1
0,6,0,0,3,6,23,38,1
0,5,6,9,7,2,25,54,3
0,5,8,6,3,4,26,52,3
0,5,7,10,0,7,1,30,1
0,5,7,1,5,5,29,52,3
0,5,9,8,4,5,22,53,3
0,5,6,1,6,0,25,43,2
0,6,0,1,2,5,25,39,1
0,6,0,6,0,3,10,25,1
0,5,10,9,5,9,25,63,4
0,5,10,9,4,2,27,57,3
0,5,5,8,7,6,5,36,1
0,5,10,1,8,5,5,34,1
0,5,9,2,1,0,18,35,1
0,5,6,10,7,8,34,70,5
0,5,7,10,5,10,39,76,5
0,5,6,10,0,8,37,66,4
0,5,5,8,3,4,33,58,3
0,5,10,7,2,6,1,31,1
0,5,7,7,2,7,2,30,1
0,5,8,10,9,4,14,50,3
0,5,9,0,2,10,2,28,1
0,5,10,9,0,10,9,43,2
0,6,0,1,3,1,32,43,2
0,5,6,2,2,9,37,61,4
0,5,9,7,2,10,17,50,3
0,5,10,10,0,9,0,34,1
0,5,6,4,3,5,39,62,4
0,5,7,2,7,7,40,68,4
0,5,7,9,10,7,2,40,2
0,5,6,5,4,7,9,36,1
0,5,8,3,0,8,23,47,2
0,5,5,4,9,4,18,45,2
0,5,10,6,2,10,28,61,4
0,5,9,2,8,7,23,54,3
0,5,6,2,5,8,27,53,3
0,5,10,9,3,10,3,40,2
0,5,10,8,6,8,6,43,2
0,5,6,4,9,3,38,65,4
0,5,9,10,0,5,28,57,3
0,5,6,2,9,3,1,26,1
0,5,7,1,5,5,15,38,1
0,6,0,3,7,0,29,45,2
0,5,10,10,2,4,31,62,4
0,5,10,3,10,2,18,48,2
0,5,5,0,7,0,10,27,1
0,5,5,5,6,7,20,48,2
0,5,5,1,4,0,27,42,2
0,5,5,3,8,6,10,37,1
0,5,5,5,10,0,23,48,2
0,5,9,2,6,1,30,53,3
0,5,6,8,8,10,15,52,3
0,5,5,7,5,7,32,61,4
0,5,5,10,7,6,27,60,4
0,5,7,3,5,9,6,35,1
0,5,7,8,0,0,7,27,1
0,5,6,6,1,8,27,53,3
0,5,9,4,9,4,20,51,3
0,5,10,4,9,5,25,58,3
0,5,5,8,6,2,19,45,2
0,5,10,1,3,4,28,51,3
0,5,7,1,6,8,35,62,4
0,5,6,1,5,7,7,31,1
0,5,6,8,8,9,22,58,3
0,5,5,1,10,9,11,41,2
0,5,5,1,1,7,1,20,1
0,5,9,4,4,4,10,36,1
0,5,10,3,4,0,38,60,4
0,5,10,5,5,10,13,48,2
0,6,0,5,9,0,14,34,1
0,5,10,0,3,8,8,34,1
0,5,9,1,3,2,30,50,3
0,5,8,1,1,0,7,22,1
0,5,9,3,10,0,6,33,1
0,6,0,3,9,0,0,18,1
0,5,5,6,10,8,40,74,5
0,5,9,0,2,1,17,34,1
0,5,9,8,3,9,11,45,2
0,5,9,4,0,10,19,47,2
0,5,9,3,9,0,29,55,3
0,5,6,6,4,10,27,58,3
0,5,8,6,5,7,10,41,2
0,5,8,2,4,10,10,39,1
0,5,8,5,3,10,3,34,1
0,5,8,0,9,7,3,32,1
0,5,5,10,2,0,13,35,1
0,5,9,9,10,8,16,57,3
0,5,7,4,10,7,5,38,1
0,5,6,9,6,3,31,60,4
0,5,7,10,7,0,14,43,2
0,5,6,4,10,1,12,38,1
0,6,0,4,10,1,25,46,2
0,5,7,5,0,10,34,61,4
0,5,9,4,4,6,30,58,3
0,5,9,6,8,0,37,65,4
0,5,6,5,1,5,12,34,1
0,5,10,4,0,2,25,46,2
0,5,7,3,2,7,12,36,1
0,5,9,2,1,1,12,30,1
0,5,5,1,5,0,19,35,1
0,5,8,5,0,7,5,30,1
0,5,9,5,8,5,16,48,2
0,5,6,3,4,4,8,30,1
0,6,0,3,8,4,35,56,3
0,5,9,9,4,3,3,33,1
0,5,5,8,9,3,38,68,4
0,5,8,9,9,7,17,55,3
0,5,7,1,2,7,13,35,1
0,5,10,8,0,3,1,27,1
0,5,5,9,10,7,21,57,3
0,5,5,5,1,4,7,27,1
0,5,8,5,5,6,31,60,4
0,5,7,1,1,9,0,23,1
0,5,10,0,9,2,37,63,4
0,5,10,7,8,5,6,41,2
0,5,8,0,8,10,13,44,2
0,5,5,4,7,1,5,27,1
0,5,6,10,3,0,22,46,2
0,5,6,1,1,5,33,51,3
0,5,6,5,6,9,22,53,3
0,5,5,3,5,5,1,24,1
0,5,8,10,2,4,25,54,3
0,6,0,5,4,8,35,58,3
0,6,0,0,7,10,2,25,1
0,5,5,3,0,7,36,56,3
0,5,5,6,4,2,14,36,1
0,5,7,10,6,7,31,66,4
0,5,7,4,8,6,22,52,3
0,5,5,8,10,7,29,64,4
0,6,0,2,10,8,17,43,2
0,5,5,6,4,8,5,33,1
0,5,6,5,1,0,10,27,1
0,5,10,2,2,0,34,53,3
0,5,10,4,5,3,34,61,4
0,5,10,1,3,1,12,32,1
0,5,7,4,1,1,40,58,3
0,5,5,5,8,2,8,33,1
0,5,6,1,1,6,3,22,1
0,5,10,9,0,3,12,39,1
0,5,10,7,8,6,32,68,4
0,6,0,0,5,6,1,18,1
0,5,5,0,1,0,29,40,2
0,5,10,0,10,3,14,42,2
0,5,9,4,1,2,3,24,1
0,5,10,0,5,2,20,42,2
0,5,8,1,4,8,7,33,1
0,5,5,1,4,5,37,57,3
0,5,7,10,8,4,27,61,4
0,5,7,0,9,4,4,29,1
0,6,0,0,1,4,23,34,1
0,5,10,1,5,10,13,44,2
0,6,0,4,7,10,29,56,3
0,6,0,3,7,10,19,45,2
0,5,10,1,4,0,22,42,2
0,5,7,0,2,4,3,21,1
0,5,9,0,0,2,34,50,3
0,5,8,10,7,0,25,55,3
0,5,10,5,6,6,5,37,1
0,5,10,2,1,10,17,45,2
0,5,8,0,7,0,14,34,1
0,6,0,2,6,0,24,38,1
0,5,6,5,4,6,11,37,1
0,5,4,10,2,0,9,30,1
0,5,10,8,6,7,5,41,2
0,5,10,7,3,1,4,30,1
0,5,5,7,6,10,31,64,4
0,5,7,8,7,8,7,42,2
0,5,9,8,8,10,26,66,4
0,5,9,6,0,8,33,61,4
0,5,10,3,9,10,12,49,2
0,5,10,0,9,1,25,50,3
0,5,9,1,2,3,1,21,1
0,5,10,5,9,10,30,69,4
0,5,8,6,10,8,3,40,2
0,5,8,1,7,1,3,25,1
0,6,0,3,10,8,1,28,1
0,5,9,7,9,4,10,44,2
0,5,6,5,0,2,36,54,3
0,5,5,8,6,8,39,71,5
0,5,5,3,0,5,29,47,2
0,5,6,4,4,6,36,61,4
0,5,9,2,0,6,13,35,1
0,5,6,9,2,7,38,67,4
0,6,0,3,3,1,9,22,1
0,5,8,5,8,2,1,29,1
0,5,10,9,0,10,13,47,2
0,5,8,0,9,3,18,43,2
0,5,7,9,8,8,18,55,3
0,5,7,5,10,9,14,50,3
0,6,0,1,1,1,15,24,1
0,5,6,10,1,0,35,57,3
0,5,9,8,0,8,33,63,4
0,6,0,0,7,2,30,45,2
0,5,9,2,10,1,12,39,1
0,5,7,7,3,2,6,30,1
0,6,0,0,0,2,20,28,1
0,5,6,6,0,10,0,27,1
0,5,10,3,7,9,34,68,4
0,5,7,5,5,9,32,63,4
0,5,10,5,0,7,12,39,1
0,5,8,10,4,0,23,50,3
0,5,6,8,1,2,13,35,1
0,5,5,7,1,5,32,55,3
0,5,9,1,7,8,40,70,5
0,5,9,9,8,8,0,39,1
0,6,0,0,5,5,38,54,3
0,5,4,10,4,4,6,33,1
0,5,8,8,4,5,0,30,1
0,5,10,1,7,1,39,63,4
0,5,9,2,5,8,25,54,3
0,5,8,8,5,8,25,59,3
0,5,6,10,7,9,10,47,2
0,5,10,8,1,4,15,43,2
0,5,7,5,2,0,3,22,1
0,5,8,8,5,9,37,72,5
0,5,9,0,4,0,15,33,1
0,5,6,2,0,10,22,45,2
0,5,7,5,3,4,17,41,2
0,5,9,10,4,6,34,68,4
0,5,8,0,6,0,32,51,3
0,6,0,5,2,6,9,28,1
0,5,8,4,0,2,8,27,1
0,5,7,4,1,8,24,49,2
0,5,5,0,10,6,0,26,1
0,5,7,0,10,9,1,32,1
0,5,6,4,3,1,36,55,3
0,5,9,2,10,5,40,71,5
0,5,5,0,4,0,1,15,1
0,5,9,0,6,6,36,62,4
0,5,6,5,9,4,31,60,4
0,5,10,0,0,10,38,63,4
0,5,5,9,8,3,1,31,1
0,5,7,6,6,7,23,54,3
0,5,5,3,3,1,21,38,1
0,5,5,3,8,10,15,46,2
0,5,8,4,3,2,4,26,1
0,5,5,3,2,1,16,32,1
0,6,0,5,4,2,24,41,2
0,5,7,9,6,3,28,58,3
0,5,8,1,5,8,23,50,3
0,5,10,8,8,0,32,63,4
0,5,6,6,5,10,35,67,4
0,5,9,8,5,9,3,39,1
0,5,6,2,4,4,18,39,1
0,5,9,0,5,2,3,24,1
0,5,6,8,2,8,20,49,2
0,5,5,9,3,7,5,34,1
0,5,8,2,1,10,13,39,1
0,5,8,7,7,9,31,67,4
0,5,10,8,3,5,35,66,4
0,6,0,4,10,6,1,27,1
0,5,6,3,6,1,12,33,1
0,5,8,8,2,4,38,65,4
0,5,5,10,6,4,4,34,1
0,5,9,8,10,8,30,70,5
0,5,6,3,10,4,22,50,3
0,5,4,10,2,10,18,49,2
0,5,9,4,10,4,35,67,4
0,5,6,6,9,10,14,50,3
0,5,10,2,8,6,24,55,3
0,5,7,0,8,3,17,40,2
0,5,7,1,3,4,0,20,1
0,5,8,1,10,4,25,53,3
0,5,5,1,0,3,8,22,1
0,5,5,6,9,8,18,51,3
0,5,10,8,4,0,16,43,2
0,5,5,1,6,0,38,55,3
0,5,9,10,4,5,3,36,1
0,5,5,2,9,3,23,47,2
0,5,10,10,7,8,27,67,4
0,5,8,0,1,8,25,47,2
0,5,6,7,4,8,13,43,2
0,5,9,7,7,0,10,38,1
0,5,8,8,2,6,15,44,2
0,6,0,4,10,7,23,50,3
0,5,8,8,0,5,2,28,1
0,5,10,8,10,9,5,47,2
0,5,10,6,4,3,37,65,4
0,5,10,2,0,4,33,54,3
0,5,5,6,8,8,36,68,4
0,5,6,10,6,2,8,37,1
0,5,10,8,10,9,25,67,4
0,5,5,2,2,2,7,23,1
0,5,4,9,10,1,40,69,4
0,5,7,8,0,0,12,32,1
0,5,7,0,3,3,29,47,2
0,5,8,0,7,4,35,59,3
0,5,5,6,0,3,38,57,3
0,5,8,4,2,7,17,43,2
0,5,5,9,0,7,19,45,2
0,5,8,1,9,10,35,68,4
0,5,10,4,6,3,6,34,1
0,5,7,10,7,10,26,65,4
0,5,7,9,6,3,2,32,1
0,5,6,9,9,3,24,56,3
0,5,8,1,7,0,38,59,3
0,5,9,2,10,9,26,61,4
0,5,10,4,5,7,4,35,1
0,5,6,0,3,2,1,17,1
0,5,10,1,5,8,17,46,2
0,5,9,6,5,2,3,30,1
0,5,8,10,5,4,8,40,2
0,5,8,7,3,2,10,35,1
0,5,10,10,3,8,13,49,2
0,5,6,10,8,9,12,50,3
0,5,5,2,5,5,3,25,1
0,5,8,3,1,9,27,53,3
0,5,10,3,3,3,1,25,1
0,5,4,10,0,8,10,37,1
0,6,0,1,0,9,28,44,2
0,5,10,4,1,6,25,51,3
0,5,8,10,6,9,24,62,4
0,5,8,3,0,0,25,41,2
0,5,9,1,2,10,12,39,1
0,5,10,6,6,2,11,40,2
0,5,5,3,10,10,40,73,5
0,5,10,9,7,0,4,35,1
0,6,0,1,7,10,4,28,1
0,5,7,10,2,3,21,48,2
0,5,5,4,1,9,13,37,1
0,5,6,9,0,0,30,50,3
0,5,5,5,0,9,40,64,4
0,5,7,0,5,9,10,36,1
0,5,8,0,3,1,25,42,2
0,5,7,0,7,4,14,37,1
0,5,6,5,4,9,30,59,3
0,5,5,0,6,1,12,29,1
0,5,9,7,6,10,34,71,5
0,5,7,1,2,10,9,34,1
0,5,9,0,2,3,32,51,3
0,5,6,8,7,2,14,42,2
0,5,10,2,1,10,25,53,3
0,5,5,6,3,5,12,36,1
0,5,7,10,4,7,14,47,2
0,5,8,4,10,4,19,50,3
0,5,7,1,6,1,20,40,2
0,5,9,4,1,7,29,55,3
0,5,10,8,4,10,18,55,3
0,5,6,8,2,3,40,64,4
0,5,7,0,4,7,14,37,1
0,5,8,10,9,4,37,73,5
0,5,5,6,1,1,17,35,1
0,5,5,7,1,5,9,32,1
0,5,8,0,8,4,8,33,1
0,5,8,0,8,10,6,37,1
0,5,10,0,1,0,5,21,1
0,5,5,4,7,5,17,43,2
0,5,9,10,2,7,37,70,5
0,5,9,7,2,0,20,43,2
0,5,9,4,10,7,37,72,5
0,5,10,3,2,9,30,59,3
0,5,10,8,0,2,9,34,1
0,5,6,7,0,2,29,49,2
0,5,10,0,4,8,32,59,3
0,5,7,6,1,3,0,22,1
0,6,0,4,9,3,8,30,1
0,5,6,3,10,0,27,51,3
0,5,6,2,7,9,3,32,1
0,5,6,1,0,10,4,26,1
0,5,6,9,4,10,23,57,3
0,5,5,7,10,7,34,68,4
0,5,7,1,10,6,24,53,3
0,5,9,0,9,10,24,57,3
0,5,5,0,10,9,27,56,3
0,5,6,6,5,1,33,56,3
0,5,6,4,4,0,21,40,2
0,5,10,10,4,6,26,61,4
0,5,5,5,10,6,32,63,4
0,5,5,2,0,9,24,45,2
0,5,6,4,9,1,22,47,2
0,5,8,8,0,3,24,48,2
0,5,8,7,2,8,15,45,2
0,5,9,7,0,5,27,53,3
0,5,7,4,0,4,12,32,1
0,5,9,1,1,1,10,27,1
0,6,0,1,5,2,12,26,1
0,5,9,8,4,3,23,52,3
0,5,9,4,7,9,31,65,4
0,5,10,10,10,8,12,55,3
0,5,9,5,5,9,14,47,2
0,5,8,0,6,10,26,55,3
0,5,9,8,10,2,40,74,5
0,5,10,5,9,5,37,71,5
0,5,6,1,1,6,29,48,2
0,5,10,9,3,10,13,50,3
0,5,6,8,4,10,1,34,1
0,5,9,1,1,2,4,22,1
0,5,7,5,2,8,11,38,1
0,5,9,5,4,5,35,63,4
0,5,6,9,5,9,12,46,2
0,6,0,4,0,4,28,42,2
0,5,8,9,2,4,16,44,2
0,5,10,7,5,7,16,50,3
0,5,8,2,5,2,5,27,1
0,5,9,5,7,7,6,39,1
0,5,10,3,6,6,25,55,3
0,5,4,10,0,10,12,41,2
0,5,6,3,7,9,2,32,1
0,5,9,5,7,5,4,35,1
0,5,9,9,10,9,15,57,3
0,5,7,5,10,8,30,65,4
0,5,10,3,1,3,23,45,2
0,5,5,1,5,4,8,28,1
0,5,10,9,7,4,13,48,2
0,5,7,1,10,3,37,63,4
0,5,8,3,10,8,28,62,4
0,5,5,10,0,6,27,53,3
0,6,0,1,10,5,38,60,4
0,5,10,8,4,10,19,56,3
0,5,9,8,3,10,32,67,4
0,5,10,4,5,1,35,60,4
0,5,10,6,5,5,1,32,1
0,5,8,6,1,0,7,27,1
0,5,10,2,8,10,19,54,3
0,5,6,8,9,1,28,57,3
0,5,10,3,3,1,13,35,1
0,6,0,3,8,9,40,66,4
0,6,0,2,6,6,5,25,1
0,5,5,2,9,9,14,44,2
0,5,6,7,4,2,28,52,3
0,5,10,6,6,9,6,42,2
0,5,8,9,4,0,27,53,3
0,5,8,10,6,3,40,72,5
0,5,7,5,6,1,36,60,4
0,5,5,0,3,5,1,19,1
0,5,7,1,3,2,27,45,2
0,5,9,2,10,7,22,55,3
0,5,9,10,1,4,3,32,1
0,5,5,3,9,8,31,61,4
0,6,0,2,3,6,9,26,1
0,5,6,3,9,5,27,55,3
0,5,6,1,4,9,21,46,2
0,5,10,3,5,10,40,73,5
0,5,8,10,9,3,34,69,4
0,5,10,0,5,1,1,22,1
0,5,7,8,1,1,39,61,4
0,5,7,0,9,3,1,25,1
0,5,5,10,5,2,4,31,1
0,5,9,6,10,2,23,55,3
0,5,8,8,6,6,39,72,5
0,5,7,1,9,7,13,42,2
0,5,9,5,9,1,13,42,2
0,5,5,0,5,10,16,41,2
0,5,8,8,6,6,16,49,2
0,5,5,6,2,10,3,31,1
0,5,9,4,7,7,12,44,2
0,6,0,3,2,4,1,16,1
0,5,8,9,9,10,15,56,3
0,5,6,7,2,1,9,30,1
0,5,7,10,10,6,29,67,4
0,5,5,7,6,1,16,40,2
0,5,9,2,9,8,4,37,1
0,5,5,6,7,2,10,35,1
0,5,5,1,7,8,8,34,1
0,5,4,10,10,0,7,36,1
0,6,0,2,6,0,39,53,3
0,5,6,10,1,2,20,44,2
0,6,0,4,9,6,40,65,4
0,5,8,9,7,6,13,48,2
0,5,8,8,7,8,21,57,3
0,5,10,0,8,0,31,54,3
0,5,5,8,3,9,9,39,1
0,5,6,4,2,5,5,27,1
0,5,9,0,1,1,11,27,1
0,6,0,1,6,2,10,25,1
0,5,6,4,3,9,22,49,2
0,5,8,6,4,5,30,58,3
0,5,5,0,4,8,22,44,2
0,5,8,3,7,5,19,47,2
0,5,10,0,7,0,20,42,2
0,5,9,10,2,6,10,42,2
0,5,6,1,10,3,39,64,4
0,5,8,4,9,10,35,71,5
0,5,9,1,4,6,19,44,2
0,5,7,4,6,4,24,50,3
0,5,10,9,5,4,18,51,3
0,5,5,2,9,8,14,43,2
0,5,5,3,5,6,40,64,4
0,5,7,5,0,3,13,33,1
0,5,10,5,2,6,37,65,4
0,5,6,6,1,4,40,62,4
0,5,8,3,10,7,30,63,4
0,5,10,6,4,6,11,42,2
0,5,10,5,9,2,28,59,3
0,5,9,10,4,6,4,38,1
0,5,10,1,2,0,37,55,3
0,5,5,4,1,8,16,39,1
0,5,8,0,2,5,9,29,1
0,5,7,9,4,3,0,28,1
0,5,9,9,2,8,18,51,3
0,6,0,1,10,6,16,39,1
0,5,8,3,10,4,29,59,3
